Dia;A;B;C;D;E
03-09-2019;45964,16;40198,38;47303,50;37473,72;46843,38
02-09-2019;45834,12;40115,74;47243,37;37453,76;46847,26
01-09-2019;45548,30;39928,14;47117,18;37440,73;46882,01
31-08-2019;45548,30;39928,14;47117,18;37440,73;46882,01
30-08-2019;45548,30;39928,14;47117,18;37440,73;46882,01
29-08-2019;45308,89;39774,46;47015,26;37410,41;46876,41
28-08-2019;45181,14;39692,65;46956,78;37368,84;46838,69
27-08-2019;45098,04;39622,80;46876,59;37318,80;46790,55
26-08-2019;45139,60;39648,52;46932,14;37348,81;46802,99
25-08-2019;45468,38;39847,86;47023,10;37366,86;46786,24
24-08-2019;45468,38;39847,86;47023,10;37366,86;46786,24
23-08-2019;45468,38;39847,86;47023,10;37366,86;46786,24
22-08-2019;45483,14;39874,54;47044,38;37380,87;46805,01
21-08-2019;45339,84;39756,93;46917,28;37288,11;46726,48
20-08-2019;45450,61;39834,11;46952,10;37290,84;46724,72
19-08-2019;45114,33;39613,41;46792,82;37230,12;46685,14
18-08-2019;44830,84;39412,19;46643,67;37146,14;46619,29
17-08-2019;44830,84;39412,19;46643,67;37146,14;46619,29
16-08-2019;44830,84;39412,19;46643,67;37146,14;46619,29
15-08-2019;45316,13;39703,36;46802,36;37193,25;46571,71
14-08-2019;45316,13;39703,36;46802,36;37193,25;46571,71
13-08-2019;45605,04;39885,98;47000,00;37282,21;46593,49
12-08-2019;45932,49;40086,02;47140,09;37332,81;46586,92
11-08-2019;45953,84;40098,50;47122,35;37320,54;46569,86
10-08-2019;45953,84;40098,50;47122,35;37320,54;46569,86
09-08-2019;45953,84;40098,50;47122,35;37320,54;46569,86
08-08-2019;45749,50;39947,64;47060,79;37321,08;46587,41
07-08-2019;45632,90;39847,90;46885,71;37172,57;46437,80
06-08-2019;45711,25;39876,92;46912,04;37152,14;46391,42
05-08-2019;46261,16;40211,48;47026,30;37108,38;46263,27
04-08-2019;46559,76;40414,06;47124,01;37083,97;46175,06
03-08-2019;46559,76;40414,06;47124,01;37083,97;46175,06
02-08-2019;46559,76;40414,06;47124,01;37083,97;46175,06
01-08-2019;46657,74;40485,83;47149,85;37080,08;46153,65
31-07-2019;46817,69;40559,92;47130,82;37031,20;46074,54
30-07-2019;46807,13;40546,00;47118,40;37011,28;46052,66
29-07-2019;46841,97;40575,47;47108,76;36987,48;46022,35
28-07-2019;46682,26;40462,48;47020,90;36929,10;45975,84
27-07-2019;46682,26;40462,48;47020,90;36929,10;45975,84
26-07-2019;46682,26;40462,48;47020,90;36929,10;45975,84
25-07-2019;46632,30;40429,18;46965,55;36900,35;45953,55
24-07-2019;46539,28;40340,33;46843,43;36788,95;45853,17
23-07-2019;46364,01;40211,35;46687,68;36671,28;45755,83
22-07-2019;46307,36;40155,62;46596,76;36583,15;45673,41
21-07-2019;46184,79;40038,59;46392,97;36418,53;45513,60
20-07-2019;46184,79;40038,59;46392,97;36418,53;45513,60
19-07-2019;46184,79;40038,59;46392,97;36418,53;45513,60
18-07-2019;46148,47;40011,48;46337,56;36351,36;45436,73
17-07-2019;46172,46;40012,79;46282,96;36286,19;45376,86
16-07-2019;46224,78;40026,48;46276,35;36277,54;45348,76
15-07-2019;46224,78;40026,48;46276,35;36277,54;45348,76
14-07-2019;46333,81;40098,41;46346,15;36308,90;45351,38
13-07-2019;46333,81;40098,41;46346,15;36308,90;45351,38
12-07-2019;46333,81;40098,41;46346,15;36308,90;45351,38
11-07-2019;46345,37;40089,50;46335,52;36297,59;45336,34
10-07-2019;46311,34;40059,88;46278,36;36239,85;45273,58
09-07-2019;46280,91;40038,54;46261,20;36214,25;45257,72
08-07-2019;46337,41;40098,31;46297,50;36208,54;45245,74
07-07-2019;46167,22;40015,90;46283,42;36229,53;45312,89
06-07-2019;46167,22;40015,90;46283,42;36229,53;45312,89
05-07-2019;46167,22;40015,90;46283,42;36229,53;45312,89
04-07-2019;46194,75;40015,27;46269,37;36207,87;45289,59
03-07-2019;46131,03;39969,64;46210,33;36153,13;45237,68
02-07-2019;46009,38;39885,58;46114,49;36087,02;45175,09
01-07-2019;45785,04;39741,22;46000,46;36044,92;45186,66
30-06-2019;45668,27;39647,15;45889,09;35965,47;45104,12
29-06-2019;45668,27;39647,15;45889,09;35965,47;45104,12
28-06-2019;45668,27;39647,15;45889,09;35965,47;45104,12
27-06-2019;45564,13;39575,07;45831,10;35933,52;45082,62
26-06-2019;45464,01;39532,57;45853,88;35992,97;45187,47
25-06-2019;45807,22;39752,22;46036,89;36087,95;45226,90
24-06-2019;45852,63;39776,62;46066,46;36111,92;45240,33
23-06-2019;45917,00;39813,36;46089,66;36119,63;45239,57
22-06-2019;45917,00;39813,36;46089,66;36119,63;45239,57
21-06-2019;45917,00;39813,36;46089,66;36119,63;45239,57
20-06-2019;45929,05;39769,12;45991,51;36019,34;45118,69
19-06-2019;45787,40;39681,29;45899,15;35979,22;45099,20
18-06-2019;45506,02;39490,24;45731,15;35882,81;45040,33
17-06-2019;45528,29;39507,06;45745,60;35881,04;45037,04
16-06-2019;45641,47;39605,92;45847,23;35953,43;45104,32
15-06-2019;45641,47;39605,92;45847,23;35953,43;45104,32
14-06-2019;45641,47;39605,92;45847,23;35953,43;45104,32
13-06-2019;45542,10;39554,17;45822,22;35944,54;45115,53
12-06-2019;45641,15;39609,51;45844,18;35934,02;45093,19
11-06-2019;45450,49;39427,12;45644,65;35808,87;45004,21
10-06-2019;44921,56;39000,71;45104,84;35427,61;44629,42
09-06-2019;44733,65;38858,69;44943,82;35301,80;44509,37
08-06-2019;44733,65;38858,69;44943,82;35301,80;44509,37
07-06-2019;44733,65;38858,69;44943,82;35301,80;44509,37
06-06-2019;44763,88;38886,97;44953,44;35274,82;44478,18
05-06-2019;44928,82;38977,09;44956,12;35223,27;44391,94
04-06-2019;45005,11;39031,32;45008,93;35225,05;44357,32
03-06-2019;45090,56;39055,64;45015,33;35221,07;44322,04
02-06-2019;45009,28;38972,28;44890,00;35131,20;44243,75
01-06-2019;45009,28;38972,28;44890,00;35131,20;44243,75
31-05-2019;45009,28;38972,28;44890,00;35131,20;44243,75
30-05-2019;44927,59;38900,38;44846,41;35128,31;44250,72
29-05-2019;44809,76;38795,56;44683,60;34986,40;44123,04
28-05-2019;44559,65;38618,00;44478,62;34845,97;44039,26
27-05-2019;44469,03;38541,03;44375,67;34763,14;43959,43
26-05-2019;44496,07;38540,15;44359,84;34747,29;43935,84
25-05-2019;44496,07;38540,15;44359,84;34747,29;43935,84
24-05-2019;44496,07;38540,15;44359,84;34747,29;43935,84
23-05-2019;44789,96;38735,66;44452,82;34739,19;43876,10
22-05-2019;44809,02;38741,25;44433,93;34716,34;43852,05
21-05-2019;44684,16;38675,47;44379,23;34664,00;43831,39
20-05-2019;44684,16;38675,47;44379,23;34664,00;43831,39
19-05-2019;44776,43;38753,23;44413,23;34672,39;43820,38
18-05-2019;44776,43;38753,23;44413,23;34672,39;43820,38
17-05-2019;44776,43;38753,23;44413,23;34672,39;43820,38
16-05-2019;44738,35;38718,96;44396,23;34668,61;43812,06
15-05-2019;44642,51;38654,64;44342,42;34642,80;43790,31
14-05-2019;44538,84;38598,96;44328,91;34633,47;43787,43
13-05-2019;44818,00;38771,82;44414,06;34652,95;43771,71
12-05-2019;44961,41;38857,46;44474,49;34667,82;43745,21
11-05-2019;44961,41;38857,46;44474,49;34667,82;43745,21
10-05-2019;44961,41;38857,46;44474,49;34667,82;43745,21
09-05-2019;45017,61;38895,42;44488,28;34667,33;43740,46
08-05-2019;45083,79;38929,87;44520,64;34664,11;43730,99
07-05-2019;45406,62;39165,34;44669,36;34722,04;43753,26
06-05-2019;45666,40;39315,01;44780,18;34750,35;43749,86
05-05-2019;45697,90;39333,53;44807,45;34742,49;43722,25
04-05-2019;45697,90;39333,53;44807,45;34742,49;43722,25
03-05-2019;45697,90;39333,53;44807,45;34742,49;43722,25
02-05-2019;45572,28;39270,64;44767,18;34726,64;43718,53
01-05-2019;45546,54;39244,56;44726,75;34701,53;43694,68
30-04-2019;45546,54;39244,56;44726,75;34701,53;43694,68
29-04-2019;45323,61;39089,34;44625,26;34677,80;43717,06
28-04-2019;45308,16;39078,85;44611,62;34662,05;43698,53
27-04-2019;45308,16;39078,85;44611,62;34662,05;43698,53
26-04-2019;45308,16;39078,85;44611,62;34662,05;43698,53
25-04-2019;45266,38;39089,38;44644,41;34695,51;43737,59
24-04-2019;45181,71;39044,69;44613,84;34703,95;43745,84
23-04-2019;44992,85;38936,33;44533,85;34657,93;43729,48
22-04-2019;44961,62;38927,22;44528,11;34660,50;43742,11
21-04-2019;44918,96;38896,30;44479,20;34604,34;43677,16
20-04-2019;44918,96;38896,30;44479,20;34604,34;43677,16
19-04-2019;44918,96;38896,30;44479,20;34604,34;43677,16
18-04-2019;44918,96;38896,30;44479,20;34604,34;43677,16
17-04-2019;45073,70;38976,26;44524,09;34617,17;43657,00
16-04-2019;44927,43;38879,32;44470,87;34610,96;43679,18
15-04-2019;44835,72;38822,99;44408,33;34576,73;43663,25
14-04-2019;44903,42;38866,57;44473,23;34626,46;43681,54
13-04-2019;44903,42;38866,57;44473,23;34626,46;43681,54
12-04-2019;44903,42;38866,57;44473,23;34626,46;43681,54
11-04-2019;45004,27;38941,40;44548,59;34669,15;43703,73
10-04-2019;44926,55;38877,04;44468,77;34605,43;43634,07
09-04-2019;44949,01;38844,74;44382,99;34522,68;43523,40
08-04-2019;44936,28;38813,00;44316,67;34453,24;43444,39
07-04-2019;44881,79;38754,63;44249,28;34394,67;43390,05
06-04-2019;44881,79;38754,63;44249,28;34394,67;43390,05
05-04-2019;44881,79;38754,63;44249,28;34394,67;43390,05
04-04-2019;44888,10;38759,92;44254,16;34388,92;43382,85
03-04-2019;44806,77;38694,54;44216,45;34380,40;43386,02
02-04-2019;44932,98;38779,29;44279,58;34396,13;43376,64
01-04-2019;44773,50;38679,31;44218,87;34376,99;43382,24
31-03-2019;44572,07;38519,60;44102,08;34336,80;43377,09
30-03-2019;44572,07;38519,60;44102,08;34336,80;43377,09
29-03-2019;44572,07;38519,60;44102,08;34336,80;43377,09
28-03-2019;44646,23;38571,59;44149,74;34350,01;43360,82
27-03-2019;44603,08;38512,26;44065,68;34299,90;43298,66
26-03-2019;44387,06;38377,22;43957,66;34255,51;43296,77
25-03-2019;44564,09;38501,37;44055,63;34280,93;43271,57
24-03-2019;44505,72;38448,45;43946,49;34201,19;43193,37
23-03-2019;44505,72;38448,45;43946,49;34201,19;43193,37
22-03-2019;44505,72;38448,45;43946,49;34201,19;43193,37
21-03-2019;44567,02;38454,15;43916,40;34142,55;43099,96
20-03-2019;44666,39;38503,89;43920,21;34108,58;43054,50
19-03-2019;44693,12;38505,80;43890,72;34066,77;43007,78
18-03-2019;44566,14;38409,71;43805,82;34020,12;42989,30
17-03-2019;44402,78;38287,15;43691,60;33957,86;42946,19
16-03-2019;44402,78;38287,15;43691,60;33957,86;42946,19
15-03-2019;44402,78;38287,15;43691,60;33957,86;42946,19
14-03-2019;44227,83;38170,74;43591,25;33910,32;42920,29
13-03-2019;44195,18;38145,95;43549,68;33866,12;42870,55
12-03-2019;44115,14;38091,11;43509,45;33855,28;42883,20
11-03-2019;43711,94;37820,85;43299,18;33756,05;42826,84
10-03-2019;43566,66;37737,36;43216,56;33701,45;42778,98
09-03-2019;43566,66;37737,36;43216,56;33701,45;42778,98
08-03-2019;43566,66;37737,36;43216,56;33701,45;42778,98
07-03-2019;43682,09;37806,17;43239,13;33688,79;42731,06
06-03-2019;43724,25;37817,33;43224,21;33679,32;42705,38
05-03-2019;43815,63;37853,98;43245,80;33671,94;42671,01
04-03-2019;43745,79;37822,11;43233,72;33679,23;42700,27
03-03-2019;43443,33;37635,93;43116,39;33659,17;42718,72
02-03-2019;43443,33;37635,93;43116,39;33659,17;42718,72
01-03-2019;43443,33;37635,93;43116,39;33659,17;42718,72
28-02-2019;43590,56;37728,92;43208,05;33690,07;42734,36
27-02-2019;43740,56;37844,06;43332,15;33738,12;42777,82
26-02-2019;43796,79;37889,99;43360,78;33747,69;42784,95
25-02-2019;43700,78;37804,11;43285,74;33721,75;42775,98
24-02-2019;43579,40;37710,31;43216,34;33690,93;42752,08
23-02-2019;43579,40;37710,31;43216,34;33690,93;42752,08
22-02-2019;43579,40;37710,31;43216,34;33690,93;42752,08
21-02-2019;43622,68;37733,03;43227,50;33695,45;42747,96
20-02-2019;43615,12;37698,71;43199,91;33695,85;42740,97
19-02-2019;43657,20;37719,02;43201,26;33672,06;42697,94
18-02-2019;43698,09;37738,05;43209,75;33677,10;42705,24
17-02-2019;43732,03;37771,81;43263,71;33704,88;42716,95
16-02-2019;43732,03;37771,81;43263,71;33704,88;42716,95
15-02-2019;43732,03;37771,81;43263,71;33704,88;42716,95
14-02-2019;43515,37;37642,83;43134,56;33626,52;42673,62
13-02-2019;43362,24;37545,16;43060,84;33607,06;42678,20
12-02-2019;43123,34;37412,82;42984,98;33584,05;42698,82
11-02-2019;42915,16;37257,58;42841,94;33501,82;42635,71
10-02-2019;43063,02;37363,59;42915,13;33516,63;42615,86
09-02-2019;43063,02;37363,59;42915,13;33516,63;42615,86
08-02-2019;43063,02;37363,59;42915,13;33516,63;42615,86
07-02-2019;43277,88;37502,90;43035,51;33576,24;42639,57
06-02-2019;43337,71;37538,20;43058,70;33601,54;42649,24
05-02-2019;43269,61;37489,87;43007,58;33571,87;42627,51
04-02-2019;43239,69;37462,27;42968,39;33539,09;42591,77
03-02-2019;43282,94;37464,60;42940,63;33502,46;42548,67
02-02-2019;43282,94;37464,60;42940,63;33502,46;42548,67
01-02-2019;43282,94;37464,60;42940,63;33502,46;42548,67
31-01-2019;43294,24;37444,39;42875,51;33432,21;42481,48
30-01-2019;43278,61;37439,57;42889,78;33424,85;42475,58
29-01-2019;43338,29;37482,06;42916,29;33420,00;42452,18
28-01-2019;43307,55;37459,11;42883,11;33408,16;42450,52
27-01-2019;43192,60;37357,57;42771,33;33337,00;42389,68
26-01-2019;43192,60;37357,57;42771,33;33337,00;42389,68
25-01-2019;43192,60;37357,57;42771,33;33337,00;42389,68
24-01-2019;43060,02;37254,31;42661,10;33264,72;42344,40
23-01-2019;43033,20;37231,54;42620,48;33209,86;42300,32
22-01-2019;43376,31;37457,86;42778,79;33268,15;42312,87
21-01-2019;43265,74;37406,73;42772,51;33297,30;42368,68
20-01-2019;43006,48;37242,40;42671,98;33267,96;42370,68
19-01-2019;43006,48;37242,40;42671,98;33267,96;42370,68
18-01-2019;43006,48;37242,40;42671,98;33267,96;42370,68
17-01-2019;42951,70;37222,68;42674,98;33292,05;42406,36
16-01-2019;42822,93;37139,74;42614,15;33276,84;42406,46
15-01-2019;42657,01;37012,33;42517,23;33231,87;42375,86
14-01-2019;42821,98;37111,99;42576,00;33240,04;42358,27
13-01-2019;42838,32;37103,06;42554,36;33235,60;42347,89
12-01-2019;42838,32;37103,06;42554,36;33235,60;42347,89
11-01-2019;42838,32;37103,06;42554,36;33235,60;42347,89
10-01-2019;42763,53;37046,62;42528,92;33239,85;42358,91
09-01-2019;42371,51;36810,26;42370,75;33204,40;42395,37
08-01-2019;42194,10;36690,72;42263,58;33125,17;42337,20
07-01-2019;42176,41;36693,18;42275,45;33163,83;42385,04
06-01-2019;41950,68;36538,88;42175,44;33100,98;42318,52
05-01-2019;41950,68;36538,88;42175,44;33100,98;42318,52
04-01-2019;41950,68;36538,88;42175,44;33100,98;42318,52
03-01-2019;42079,31;36605,84;42157,10;33051,29;42276,59
02-01-2019;42003,32;36561,54;42096,70;32972,57;42222,40
01-01-2019;41899,46;36491,63;42044,94;32932,96;42188,63
31-12-2018;41899,46;36491,63;42044,94;32932,96;42188,63
30-12-2018;41662,95;36318,84;41900,08;32865,97;42158,20
29-12-2018;41662,95;36318,84;41900,08;32865,97;42158,20
28-12-2018;41662,95;36318,84;41900,08;32865,97;42158,20
27-12-2018;41484,76;36199,94;41787,56;32798,05;42103,78
26-12-2018;41169,76;36017,45;41662,86;32711,03;42013,92
25-12-2018;41331,42;36104,25;41709,33;32738,65;42033,89
24-12-2018;41331,42;36104,25;41709,33;32738,65;42033,89
23-12-2018;41488,71;36178,15;41746,21;32732,82;42003,31
22-12-2018;41488,71;36178,15;41746,21;32732,82;42003,31
21-12-2018;41488,71;36178,15;41746,21;32732,82;42003,31
20-12-2018;41801,35;36379,12;41873,47;32760,05;41988,52
19-12-2018;41885,12;36407,11;41857,43;32742,42;41965,64
18-12-2018;41848,45;36374,87;41813,18;32706,83;41927,99
17-12-2018;42174,14;36582,58;41945,89;32765,75;41948,39
16-12-2018;42298,25;36656,81;41999,68;32791,66;41961,31
15-12-2018;42298,25;36656,81;41999,68;32791,66;41961,31
14-12-2018;42298,25;36656,81;41999,68;32791,66;41961,31
13-12-2018;42074,61;36511,68;41883,73;32755,81;41964,12
12-12-2018;41686,21;36257,94;41688,20;32681,11;41940,42
11-12-2018;41483,22;36113,61;41589,25;32640,67;41917,21
10-12-2018;41865,57;36374,79;41806,06;32716,77;41935,16
09-12-2018;42128,61;36499,42;41862,87;32734,60;41925,34
08-12-2018;42128,61;36499,42;41862,87;32734,60;41925,34
07-12-2018;42128,61;36499,42;41862,87;32734,60;41925,34
06-12-2018;42382,80;36679,77;41984,99;32750,53;41896,22
05-12-2018;42450,39;36741,09;42025,12;32762,30;41883,21
04-12-2018;42737,96;36887,01;42098,45;32786,84;41896,07
03-12-2018;42438,73;36698,09;41947,11;32732,10;41868,60
02-12-2018;42387,05;36658,10;41920,03;32704,91;41850,98
01-12-2018;42387,05;36658,10;41920,03;32704,91;41850,98
30-11-2018;42387,05;36658,10;41920,03;32704,91;41850,98
29-11-2018;42328,34;36596,61;41830,60;32649,32;41808,94
28-11-2018;42156,23;36514,27;41781,48;32627,35;41800,55
27-11-2018;42131,65;36520,30;41770,19;32598,01;41774,44
26-11-2018;41841,06;36342,76;41668,83;32580,21;41765,67
25-11-2018;41699,64;36248,49;41593,13;32557,30;41763,77
24-11-2018;41699,64;36248,49;41593,13;32557,30;41763,77
23-11-2018;41699,64;36248,49;41593,13;32557,30;41763,77
22-11-2018;41724,21;36279,01;41607,13;32561,69;41773,39
21-11-2018;41692,95;36264,53;41608,63;32564,09;41768,37
20-11-2018;42228,79;36564,22;41813,06;32614,86;41742,64
19-11-2018;42425,86;36681,53;41879,83;32640,69;41754,45
18-11-2018;42541,00;36750,07;41918,35;32643,73;41730,00
17-11-2018;42541,00;36750,07;41918,35;32643,73;41730,00
16-11-2018;42541,00;36750,07;41918,35;32643,73;41730,00
15-11-2018;42637,87;36793,67;41951,67;32655,78;41720,13
14-11-2018;42747,20;36866,10;41986,66;32670,33;41724,45
13-11-2018;42652,26;36815,77;41979,41;32693,96;41740,73
12-11-2018;42835,51;36909,40;42036,37;32709,14;41736,94
11-11-2018;43047,45;37072,13;42168,37;32753,17;41752,86
10-11-2018;43047,45;37072,13;42168,37;32753,17;41752,86
09-11-2018;43047,45;37072,13;42168,37;32753,17;41752,86
08-11-2018;43191,04;37146,39;42227,46;32779,92;41763,53
07-11-2018;43052,95;37070,84;42200,57;32787,66;41762,26
06-11-2018;43147,56;37111,72;42225,28;32782,96;41740,14
05-11-2018;43622,04;37385,80;42408,85;32833,12;41696,71
04-11-2018;42250,85;36499,61;41693,49;32549,12;41603,59
03-11-2018;42250,85;36499,61;41693,49;32549,12;41603,59
02-11-2018;42250,85;36499,61;41693,49;32549,12;41603,59
01-11-2018;42250,85;36499,61;41693,49;32549,12;41603,59
31-10-2018;42250,85;36499,61;41693,49;32549,12;41603,59
30-10-2018;42077,63;36440,02;41673,61;32536,21;41620,52
29-10-2018;42279,96;36554,54;41772,97;32587,54;41645,97
28-10-2018;42403,92;36629,85;41795,37;32570,03;41630,53
27-10-2018;42403,92;36629,85;41795,37;32570,03;41630,53
26-10-2018;42403,92;36629,85;41795,37;32570,03;41630,53
25-10-2018;42384,79;36625,49;41825,73;32581,27;41627,75
24-10-2018;42667,25;36768,71;41898,61;32618,15;41636,99
23-10-2018;42924,83;36917,86;41994,94;32630,18;41605,49
22-10-2018;42689,87;36755,64;41843,54;32556,39;41575,37
21-10-2018;42649,87;36719,38;41791,34;32506,02;41518,20
20-10-2018;42649,87;36719,38;41791,34;32506,02;41518,20
19-10-2018;42649,87;36719,38;41791,34;32506,02;41518,20
18-10-2018;42862,99;36833,08;41855,16;32516,61;41499,05
17-10-2018;42810,30;36823,21;41836,24;32508,21;41520,70
16-10-2018;42831,34;36847,72;41875,31;32526,52;41540,31
15-10-2018;42805,42;36806,49;41856,59;32527,63;41543,24
14-10-2018;42805,42;36806,49;41856,59;32527,63;41543,24
13-10-2018;42805,42;36806,49;41856,59;32527,63;41543,24
12-10-2018;42805,42;36806,49;41856,59;32527,63;41543,24
11-10-2018;43480,36;37263,64;42247,12;32721,31;41670,03
10-10-2018;44003,56;37592,76;42510,38;32857,58;41762,29
09-10-2018;43980,29;37585,21;42527,52;32869,17;41783,62
08-10-2018;43645,87;37384,88;42360,86;32773,66;41762,68
07-10-2018;43794,62;37501,37;42461,24;32817,13;41796,58
06-10-2018;43794,62;37501,37;42461,24;32817,13;41796,58
05-10-2018;43794,62;37501,37;42461,24;32817,13;41796,58
04-10-2018;43746,81;37508,51;42496,49;32849,90;41846,50
03-10-2018;43637,99;37435,24;42435,56;32818,16;41835,59
02-10-2018;43578,76;37403,52;42388,77;32763,56;41810,34
01-10-2018;43802,32;37541,17;42475,61;32780,36;41783,32
30-09-2018;43940,72;37626,53;42520,02;32768,13;41742,80
29-09-2018;43940,72;37626,53;42520,02;32768,13;41742,80
28-09-2018;43940,72;37626,53;42520,02;32768,13;41742,80
27-09-2018;44033,27;37659,22;42521,11;32734,46;41696,99
26-09-2018;44264,15;37823,76;42674,01;32829,65;41785,20
25-09-2018;44124,00;37755,60;42636,50;32825,48;41815,82
24-09-2018;44346,12;37913,41;42767,29;32891,57;41870,86
23-09-2018;44508,22;37999,64;42815,89;32901,73;41860,04
22-09-2018;44508,22;37999,64;42815,89;32901,73;41860,04
21-09-2018;44508,22;37999,64;42815,89;32901,73;41860,04
20-09-2018;44656,21;38082,28;42882,00;32935,88;41862,94
19-09-2018;44209,52;37786,51;42615,67;32790,48;41835,32
18-09-2018;44209,52;37786,51;42615,67;32790,48;41835,32
17-09-2018;44209,52;37786,51;42615,67;32790,48;41835,32
16-09-2018;44209,52;37786,51;42615,67;32790,48;41835,32
15-09-2018;44209,52;37786,51;42615,67;32790,48;41835,32
14-09-2018;44209,52;37786,51;42615,67;32790,48;41835,32
13-09-2018;44207,51;37749,25;42564,05;32753,70;41767,81
12-09-2018;44338,11;37818,49;42607,68;32766,34;41760,69
11-09-2018;44253,42;37773,00;42561,79;32738,61;41723,21
10-09-2018;44172,09;37761,41;42572,15;32758,53;41761,54
09-09-2018;44051,78;37668,05;42522,58;32748,65;41797,41
08-09-2018;44051,78;37668,05;42522,58;32748,65;41797,41
07-09-2018;44051,78;37668,05;42522,58;32748,65;41797,41
06-09-2018;44388,83;37876,71;42688,07;32808,73;41817,12
05-09-2018;44802,00;38157,38;42918,75;32909,96;41870,92
04-09-2018;44749,37;38133,66;42886,31;32894,53;41822,86
03-09-2018;44717,00;38108,52;42852,50;32857,76;41775,45
02-09-2018;44542,51;38000,89;42747,76;32789,45;41725,68
01-09-2018;44542,51;38000,89;42747,76;32789,45;41725,68
31-08-2018;44542,51;38000,89;42747,76;32789,45;41725,68
30-08-2018;44490,76;37966,93;42724,40;32788,02;41719,89
29-08-2018;44013,44;37708,90;42562,34;32744,63;41751,59
28-08-2018;43863,70;37634,51;42534,08;32781,82;41817,58
27-08-2018;43765,14;37561,00;42472,37;32743,10;41794,24
26-08-2018;43789,58;37590,91;42494,82;32749,17;41791,18
25-08-2018;43789,58;37590,91;42494,82;32749,17;41791,18
24-08-2018;43789,58;37590,91;42494,82;32749,17;41791,18
23-08-2018;43710,85;37524,99;42440,63;32726,74;41772,38
22-08-2018;43811,87;37566,47;42458,12;32725,55;41762,03
21-08-2018;43877,04;37599,02;42481,25;32749,62;41755,05
20-08-2018;43634,65;37425,23;42332,18;32675,56;41714,11
19-08-2018;43486,60;37335,46;42243,24;32622,21;41660,94
18-08-2018;43486,60;37335,46;42243,24;32622,21;41660,94
17-08-2018;43486,60;37335,46;42243,24;32622,21;41660,94
16-08-2018;43402,07;37276,58;42193,45;32575,87;41622,25
15-08-2018;43368,36;37266,86;42158,63;32538,05;41593,40
14-08-2018;43368,36;37266,86;42158,63;32538,05;41593,40
13-08-2018;43540,41;37386,57;42252,93;32579,11;41582,86
12-08-2018;43592,60;37409,37;42264,56;32567,46;41536,89
11-08-2018;43592,60;37409,37;42264,56;32567,46;41536,89
10-08-2018;43592,60;37409,37;42264,56;32567,46;41536,89
09-08-2018;43691,03;37460,78;42303,58;32585,00;41520,20
08-08-2018;43696,33;37461,81;42289,55;32562,66;41487,61
07-08-2018;43776,49;37518,51;42336,46;32581,47;41476,99
06-08-2018;43696,45;37486,89;42304,01;32552,35;41447,23
05-08-2018;43508,71;37373,76;42220,37;32501,69;41431,75
04-08-2018;43508,71;37373,76;42220,37;32501,69;41431,75
03-08-2018;43508,71;37373,76;42220,37;32501,69;41431,75
02-08-2018;43668,40;37487,29;42318,66;32529,09;41423,11
01-08-2018;43679,64;37497,20;42307,65;32514,45;41402,73
31-07-2018;43676,60;37478,83;42312,22;32525,64;41387,52
30-07-2018;43965,40;37663,58;42449,20;32574,12;41399,12
29-07-2018;44203,94;37826,08;42555,13;32596,43;41404,33
28-07-2018;44203,94;37826,08;42555,13;32596,43;41404,33
27-07-2018;44203,94;37826,08;42555,13;32596,43;41404,33
26-07-2018;44246,15;37843,97;42570,90;32599,92;41401,72
25-07-2018;44324,92;37902,94;42624,23;32618,52;41398,77
24-07-2018;44323,78;37894,91;42616,59;32614,89;41398,48
23-07-2018;44223,56;37814,34;42541,27;32567,46;41353,70
22-07-2018;44074,25;37704,49;42445,86;32518,63;41331,09
21-07-2018;44074,25;37704,49;42445,86;32518,63;41331,09
20-07-2018;44074,25;37704,49;42445,86;32518,63;41331,09
19-07-2018;43913,34;37592,78;42346,91;32463,03;41299,26
18-07-2018;43761,69;37494,15;42258,52;32417,47;41259,45
17-07-2018;43399,70;37257,47;42085,69;32347,62;41252,19
16-07-2018;43287,98;37179,10;41991,08;32293,09;41227,92
15-07-2018;43287,98;37179,10;41991,08;32293,09;41227,92
14-07-2018;43287,98;37179,10;41991,08;32293,09;41227,92
13-07-2018;43287,98;37179,10;41991,08;32293,09;41227,92
12-07-2018;43300,54;37209,99;42039,25;32321,88;41244,03
11-07-2018;43535,87;37347,52;42142,21;32355,75;41240,14
10-07-2018;43483,59;37318,20;42122,83;32349,94;41235,98
09-07-2018;43378,63;37247,88;42063,68;32332,20;41238,81
08-07-2018;43027,55;37020,77;41870,58;32235,61;41201,23
07-07-2018;43027,55;37020,77;41870,58;32235,61;41201,23
06-07-2018;43027,55;37020,77;41870,58;32235,61;41201,23
05-07-2018;42880,61;36930,12;41793,54;32185,61;41163,70
04-07-2018;42909,33;36959,55;41815,47;32189,65;41168,16
03-07-2018;42798,39;36883,19;41737,44;32136,88;41152,24
02-07-2018;42621,10;36749,21;41647,19;32116,32;41139,89
01-07-2018;42621,10;36749,21;41647,19;32116,32;41139,89
30-06-2018;42621,10;36749,21;41647,19;32116,32;41139,89
29-06-2018;42621,10;36749,21;41647,19;32116,32;41139,89
28-06-2018;42565,78;36737,28;41641,90;32096,41;41123,44
27-06-2018;42691,91;36808,65;41670,45;32104,25;41117,17
26-06-2018;42787,39;36881,87;41740,47;32128,07;41113,01
25-06-2018;43071,66;37069,11;41865,53;32164,44;41132,82
24-06-2018;43164,86;37133,28;41909,60;32172,96;41130,95
