Dia;A;B;C;D;E
31-12-2016;37233,49;32528,78;37945,38;30136,73;38956,37
30-12-2016;37233,49;32528,78;37945,38;30136,73;38956,37
29-12-2016;37329,20;32568,00;37944,70;30123,86;38907,00
28-12-2016;37312,89;32537,05;37895,76;30090,03;38862,54
27-12-2016;37218,25;32461,08;37820,83;30035,47;38808,29
26-12-2016;37267,16;32484,44;37822,11;30010,76;38763,23
25-12-2016;37404,11;32596,86;37913,36;30038,96;38776,50
24-12-2016;37404,11;32596,86;37913,36;30038,96;38776,50
23-12-2016;37404,11;32596,86;37913,36;30038,96;38776,50
22-12-2016;37417,43;32595,38;37876,63;29994,15;38735,16
21-12-2016;37629,36;32735,01;37981,84;30034,05;38735,88
20-12-2016;37689,94;32767,95;38003,47;30022,77;38706,76
19-12-2016;37431,07;32587,11;37831,85;29927,43;38658,56
18-12-2016;37170,34;32411,69;37664,29;29835,50;38589,33
17-12-2016;37170,34;32411,69;37664,29;29835,50;38589,33
16-12-2016;37170,34;32411,69;37664,29;29835,50;38589,33
15-12-2016;37011,62;32307,80;37606,09;29812,59;38589,13
14-12-2016;36974,23;32248,66;37493,57;29713,23;38467,06
13-12-2016;36804,04;32125,90;37377,82;29645,32;38409,61
12-12-2016;37066,80;32313,36;37529,01;29710,06;38447,50
11-12-2016;37106,32;32326,33;37561,22;29720,37;38444,38
10-12-2016;37106,32;32326,33;37561,22;29720,37;38444,38
09-12-2016;37106,32;32326,33;37561,22;29720,37;38444,38
08-12-2016;36931,92;32201,21;37453,13;29652,28;38393,30
07-12-2016;36931,92;32201,21;37453,13;29652,28;38393,30
06-12-2016;37084,19;32303,35;37541,46;29688,66;38394,89
05-12-2016;37088,55;32294,43;37525,52;29659,25;38349,36
04-12-2016;37263,25;32403,39;37578,23;29655,18;38295,65
03-12-2016;37263,25;32403,39;37578,23;29655,18;38295,65
02-12-2016;37263,25;32403,39;37578,23;29655,18;38295,65
01-12-2016;37301,23;32433,23;37604,98;29673,10;38300,09
30-11-2016;37320,31;32439,81;37617,69;29675,89;38289,05
29-11-2016;37341,46;32441,08;37582,58;29621,60;38214,66
28-11-2016;37431,37;32497,08;37614,65;29635,23;38218,61
27-11-2016;37332,14;32440,82;37582,30;29630,80;38223,13
26-11-2016;37332,14;32440,82;37582,30;29630,80;38223,13
25-11-2016;37332,14;32440,82;37582,30;29630,80;38223,13
24-11-2016;37438,56;32523,73;37666,97;29667,16;38239,91
23-11-2016;37313,44;32443,65;37612,28;29664,29;38254,93
22-11-2016;37255,33;32397,00;37574,54;29637,38;38240,94
21-11-2016;37253,21;32403,29;37598,46;29661,28;38265,15
20-11-2016;37172,93;32355,52;37570,11;29657,57;38266,73
19-11-2016;37172,93;32355,52;37570,11;29657,57;38266,73
18-11-2016;37172,93;32355,52;37570,11;29657,57;38266,73
17-11-2016;37168,64;32328,43;37533,18;29623,58;38227,80
16-11-2016;36845,60;32097,28;37321,69;29517,83;38170,65
15-11-2016;36759,38;32003,83;37196,13;29394,51;38034,08
14-11-2016;36796,37;32140,81;37451,45;29618,75;38285,36
13-11-2016;36925,29;32293,22;37612,82;29716,20;38388,92
12-11-2016;36925,29;32293,22;37612,82;29716,20;38388,92
11-11-2016;36925,29;32293,22;37612,82;29716,20;38388,92
10-11-2016;36725,02;32229,48;37657,60;29822,25;38554,96
09-11-2016;36867,40;32324,03;37772,65;29894,08;38596,97
08-11-2016;36869,55;32318,72;37786,70;29906,08;38604,29
07-11-2016;36494,66;32076,35;37623,76;29825,48;38552,69
06-11-2016;36480,74;32072,50;37606,23;29795,24;38514,66
05-11-2016;36480,74;32072,50;37606,23;29795,24;38514,66
04-11-2016;36480,74;32072,50;37606,23;29795,24;38514,66
03-11-2016;36734,51;32240,85;37719,70;29831,49;38495,28
02-11-2016;36847,46;32327,71;37788,13;29887,07;38565,36
01-11-2016;37033,42;32463,66;37900,12;29955,41;38615,58
31-10-2016;37033,42;32463,66;37900,12;29955,41;38615,58
30-10-2016;37033,42;32463,66;37900,12;29955,41;38615,58
29-10-2016;37033,42;32463,66;37900,12;29955,41;38615,58
28-10-2016;37033,42;32463,66;37900,12;29955,41;38615,58
27-10-2016;37229,61;32601,41;38030,20;30028,78;38667,79
26-10-2016;37358,77;32688,69;38097,21;30052,88;38678,82
25-10-2016;37616,09;32847,54;38234,84;30118,23;38705,20
24-10-2016;37717,75;32912,36;38323,50;30168,79;38740,40
23-10-2016;37741,09;32929,82;38343,90;30176,04;38745,75
22-10-2016;37741,09;32929,82;38343,90;30176,04;38745,75
21-10-2016;37741,09;32929,82;38343,90;30176,04;38745,75
20-10-2016;37753,34;32934,54;38351,72;30178,34;38757,43
19-10-2016;37624,11;32830,40;38254,37;30140,40;38749,77
18-10-2016;37475,03;32736,89;38202,72;30127,52;38742,48
17-10-2016;37494,10;32751,61;38210,34;30131,04;38753,83
16-10-2016;37402,00;32690,47;38181,67;30130,81;38767,88
15-10-2016;37402,00;32690,47;38181,67;30130,81;38767,88
14-10-2016;37402,00;32690,47;38181,67;30130,81;38767,88
13-10-2016;37376,97;32665,52;38139,79;30100,20;38751,49
12-10-2016;37429,44;32692,16;38172,61;30123,29;38747,21
11-10-2016;37656,31;32808,59;38242,58;30130,20;38739,30
10-10-2016;37595,10;32774,24;38223,34;30117,03;38733,37
09-10-2016;37595,10;32774,24;38223,34;30117,03;38733,37
08-10-2016;37595,10;32774,24;38223,34;30117,03;38733,37
07-10-2016;37595,10;32774,24;38223,34;30117,03;38733,37
06-10-2016;37514,54;32721,70;38180,42;30094,83;38718,50
05-10-2016;37311,54;32591,02;38080,63;30061,03;38703,47
04-10-2016;37089,94;32435,86;37950,51;30011,98;38693,87
03-10-2016;37003,54;32377,89;37901,98;29994,13;38684,53
02-10-2016;37083,68;32452,13;37978,58;30020,27;38687,52
01-10-2016;37083,68;32452,13;37978,58;30020,27;38687,52
30-09-2016;37083,68;32452,13;37978,58;30020,27;38687,52
29-09-2016;37377,97;32612,74;38091,54;30048,47;38684,46
28-09-2016;37236,19;32525,86;38026,84;30007,46;38654,39
27-09-2016;37208,93;32517,58;38022,34;29989,78;38619,33
26-09-2016;37342,83;32591,33;38053,19;29984,77;38597,46
25-09-2016;37323,86;32559,04;37998,01;29954,87;38578,65
24-09-2016;37323,86;32559,04;37998,01;29954,87;38578,65
23-09-2016;37323,86;32559,04;37998,01;29954,87;38578,65
22-09-2016;37455,50;32616,83;38034,64;29960,50;38558,21
21-09-2016;37358,80;32568,48;38007,20;29952,42;38563,71
20-09-2016;37395,28;32587,10;38013,38;29948,53;38569,67
19-09-2016;37263,72;32501,51;37940,02;29912,72;38540,22
18-09-2016;37263,72;32501,51;37940,02;29912,72;38540,22
17-09-2016;37263,72;32501,51;37940,02;29912,72;38540,22
16-09-2016;37263,72;32501,51;37940,02;29912,72;38540,22
15-09-2016;37248,10;32496,62;37945,93;29915,71;38526,22
14-09-2016;37168,74;32449,44;37925,02;29915,25;38536,22
13-09-2016;37491,06;32630,48;38040,67;29955,31;38538,54
12-09-2016;37441,06;32631,32;38063,25;29968,73;38534,72
11-09-2016;37570,26;32690,75;38064,20;29960,70;38534,89
10-09-2016;37570,26;32690,75;38064,20;29960,70;38534,89
09-09-2016;37570,26;32690,75;38064,20;29960,70;38534,89
08-09-2016;37542,79;32663,29;38032,88;29941,21;38512,52
07-09-2016;37848,88;32849,91;38165,83;29977,72;38507,82
06-09-2016;37818,89;32832,37;38146,34;29960,46;38495,85
05-09-2016;37822,51;32825,87;38140,22;29948,91;38479,52
04-09-2016;37862,93;32848,01;38156,24;29953,79;38468,48
03-09-2016;37862,93;32848,01;38156,24;29953,79;38468,48
02-09-2016;37862,93;32848,01;38156,24;29953,79;38468,48
01-09-2016;37799,11;32806,91;38124,71;29943,59;38461,63
31-08-2016;37613,21;32677,75;37998,75;29871,28;38415,51
30-08-2016;37521,30;32621,01;37958,22;29851,24;38402,73
29-08-2016;37097,29;32353,40;37740,13;29759,26;38365,46
28-08-2016;37301,54;32479,97;37832,45;29787,61;38354,57
27-08-2016;37301,54;32479,97;37832,45;29787,61;38354,57
26-08-2016;37301,54;32479,97;37832,45;29787,61;38354,57
25-08-2016;37573,57;32643,73;37962,43;29842,24;38359,25
24-08-2016;37523,35;32602,45;37926,16;29817,65;38339,45
23-08-2016;37328,91;32461,05;37807,79;29762,33;38313,44
22-08-2016;37119,19;32319,67;37675,23;29698,24;38279,45
21-08-2016;36979,19;32226,34;37591,92;29663,10;38263,46
20-08-2016;36979,19;32226,34;37591,92;29663,10;38263,46
19-08-2016;36979,19;32226,34;37591,92;29663,10;38263,46
18-08-2016;36942,31;32205,68;37580,56;29666,35;38268,56
17-08-2016;36758,98;32094,02;37497,20;29625,98;38244,43
16-08-2016;36783,66;32084,39;37461,64;29592,25;38214,32
15-08-2016;36531,93;31890,47;37269,34;29467,65;38100,01
14-08-2016;36531,93;31890,47;37269,34;29467,65;38100,01
13-08-2016;36531,93;31890,47;37269,34;29467,65;38100,01
12-08-2016;36531,93;31890,47;37269,34;29467,65;38100,01
11-08-2016;36599,11;31931,52;37302,06;29464,97;38064,06
10-08-2016;36727,56;31997,17;37331,54;29453,97;38046,18
09-08-2016;36695,00;31969,54;37290,10;29422,29;38031,97
08-08-2016;36689,18;31947,85;37266,41;29402,59;38014,01
07-08-2016;36483,14;31824,95;37180,70;29371,95;37991,62
06-08-2016;36483,14;31824,95;37180,70;29371,95;37991,62
05-08-2016;36483,14;31824,95;37180,70;29371,95;37991,62
04-08-2016;36400,34;31763,43;37128,72;29335,88;37964,26
03-08-2016;36339,65;31736,05;37103,99;29327,03;37947,38
02-08-2016;36631,89;31915,64;37235,99;29373,16;37945,18
01-08-2016;36623,53;31897,19;37222,26;29359,29;37919,93
31-07-2016;36874,05;32051,38;37307,52;29360,20;37881,47
30-07-2016;36874,05;32051,38;37307,52;29360,20;37881,47
29-07-2016;36874,05;32051,38;37307,52;29360,20;37881,47
28-07-2016;36851,38;32040,04;37288,80;29347,27;37868,39
27-07-2016;36676,09;31913,56;37183,93;29304,02;37864,09
26-07-2016;36390,73;31739,74;37049,52;29264,93;37869,92
25-07-2016;36203,29;31625,10;36968,24;29240,72;37901,82
24-07-2016;36098,11;31553,09;36909,80;29213,87;37882,48
23-07-2016;36098,11;31553,09;36909,80;29213,87;37882,48
22-07-2016;36098,11;31553,09;36909,80;29213,87;37882,48
21-07-2016;36190,26;31608,96;36951,58;29235,63;37894,22
20-07-2016;36068,52;31528,56;36895,93;29207,75;37886,03
19-07-2016;36029,14;31494,67;36865,76;29195,13;37877,07
18-07-2016;35918,93;31417,77;36816,36;29180,45;37870,10
17-07-2016;35944,38;31427,93;36821,85;29185,89;37845,70
16-07-2016;35944,38;31427,93;36821,85;29185,89;37845,70
15-07-2016;35944,38;31427,93;36821,85;29185,89;37845,70
14-07-2016;36070,66;31512,62;36907,88;29226,44;37853,74
13-07-2016;36097,15;31541,12;36931,15;29240,24;37858,78
12-07-2016;35784,45;31338,55;36789,99;29180,98;37841,44
11-07-2016;35643,57;31247,03;36709,94;29140,69;37831,91
10-07-2016;35492,86;31156,15;36630,39;29093,89;37777,16
09-07-2016;35492,86;31156,15;36630,39;29093,89;37777,16
08-07-2016;35492,86;31156,15;36630,39;29093,89;37777,16
07-07-2016;35493,73;31142,80;36624,41;29091,52;37770,06
06-07-2016;35427,18;31105,02;36606,70;29077,41;37751,49
05-07-2016;35611,44;31217,41;36673,90;29084,83;37730,33
04-07-2016;35581,87;31183,02;36644,19;29072,09;37717,26
03-07-2016;35437,85;31073,88;36535,06;29013,32;37682,91
02-07-2016;35437,85;31073,88;36535,06;29013,32;37682,91
01-07-2016;35437,85;31073,88;36535,06;29013,32;37682,91
30-06-2016;35154,46;30897,41;36397,11;28951,72;37633,98
29-06-2016;35201,72;30917,47;36423,24;28959,22;37608,92
28-06-2016;35177,56;30935,71;36461,04;28969,70;37593,30
27-06-2016;35945,21;31403,17;36772,22;29091,70;37601,90
26-06-2016;35945,21;31403,17;36772,22;29091,70;37601,90
25-06-2016;35945,21;31403,17;36772,22;29091,70;37601,90
24-06-2016;35945,21;31403,17;36772,22;29091,70;37601,90
23-06-2016;35914,81;31371,40;36763,69;29083,01;37584,19
22-06-2016;35981,71;31404,75;36793,70;29100,39;37587,80
21-06-2016;36048,09;31448,06;36841,61;29114,68;37594,35
20-06-2016;35949,06;31380,69;36792,57;29090,43;37611,86
19-06-2016;36000,87;31405,92;36798,00;29096,81;37618,67
18-06-2016;36000,87;31405,92;36798,00;29096,81;37618,67
17-06-2016;36000,87;31405,92;36798,00;29096,81;37618,67
16-06-2016;35912,53;31360,37;36742,33;29062,97;37586,58
15-06-2016;35937,90;31354,72;36736,99;29061,64;37582,23
14-06-2016;35973,89;31385,76;36764,42;29079,63;37571,19
13-06-2016;36229,74;31547,52;36885,11;29125,89;37575,77
12-06-2016;36411,19;31654,72;36959,98;29148,82;37568,62
11-06-2016;36411,19;31654,72;36959,98;29148,82;37568,62
10-06-2016;36411,19;31654,72;36959,98;29148,82;37568,62
09-06-2016;36389,25;31641,27;36943,79;29134,04;37569,62
08-06-2016;36547,48;31742,31;37032,54;29186,55;37590,78
07-06-2016;36370,20;31618,86;36927,32;29138,68;37566,52
06-06-2016;36312,14;31577,98;36897,03;29130,74;37553,78
05-06-2016;36507,44;31680,48;36964,43;29147,88;37548,80
04-06-2016;36507,44;31680,48;36964,43;29147,88;37548,80
03-06-2016;36507,44;31680,48;36964,43;29147,88;37548,80
02-06-2016;36537,01;31713,05;37008,37;29173,75;37553,22
01-06-2016;36385,53;31616,07;36908,36;29121,85;37519,67
31-05-2016;36438,61;31648,61;36952,69;29149,93;37542,21
30-05-2016;36301,54;31550,40;36856,09;29098,23;37511,71
29-05-2016;36170,39;31471,71;36808,09;29078,54;37496,85
28-05-2016;36170,39;31471,71;36808,09;29078,54;37496,85
27-05-2016;36170,39;31471,71;36808,09;29078,54;37496,85
26-05-2016;36281,77;31535,76;36862,29;29102,07;37498,69
25-05-2016;36054,26;31387,71;36757,04;29065,89;37486,52
24-05-2016;35887,84;31290,87;36693,99;29042,33;37476,73
23-05-2016;35862,28;31266,79;36661,82;29018,60;37461,74
22-05-2016;35898,64;31282,57;36683,04;29018,82;37440,55
21-05-2016;35898,64;31282,57;36683,04;29018,82;37440,55
20-05-2016;35898,64;31282,57;36683,04;29018,82;37440,55
19-05-2016;35886,87;31291,35;36691,69;29011,22;37439,17
18-05-2016;36062,14;31410,44;36806,09;29055,16;37436,59
17-05-2016;36117,87;31438,61;36827,58;29064,72;37448,91
16-05-2016;35859,29;31283,85;36710,09;29015,65;37430,53
15-05-2016;35774,86;31220,04;36622,43;28960,55;37402,25
14-05-2016;35774,86;31220,04;36622,43;28960,55;37402,25
13-05-2016;35774,86;31220,04;36622,43;28960,55;37402,25
12-05-2016;35657,32;31138,34;36557,69;28932,54;37406,47
11-05-2016;35663,95;31129,01;36523,29;28917,02;37406,36
10-05-2016;35193,07;30836,48;36279,51;28802,47;37368,72
09-05-2016;35043,33;30741,39;36200,79;28759,95;37361,24
08-05-2016;35072,40;30761,14;36203,60;28745,38;37326,96
07-05-2016;35072,40;30761,14;36203,60;28745,38;37326,96
06-05-2016;35072,40;30761,14;36203,60;28745,38;37326,96
05-05-2016;35215,48;30843,58;36285,06;28782,15;37330,95
04-05-2016;35263,90;30861,28;36290,88;28783,09;37324,75
03-05-2016;35256,03;30843,86;36248,24;28747,35;37298,07
02-05-2016;35187,38;30798,20;36199,71;28725,44;37279,20
01-05-2016;35432,33;30953,78;36299,33;28765,87;37281,63
30-04-2016;35432,33;30953,78;36299,33;28765,87;37281,63
29-04-2016;35432,33;30953,78;36299,33;28765,87;37281,63
28-04-2016;35722,31;31131,18;36436,46;28849,58;37326,11
27-04-2016;35680,56;31097,72;36395,99;28828,82;37315,52
26-04-2016;35595,90;31050,36;36365,39;28821,81;37311,87
25-04-2016;35652,37;31080,08;36376,85;28809,95;37283,13
24-04-2016;35479,67;30981,36;36302,92;28768,04;37273,41
23-04-2016;35479,67;30981,36;36302,92;28768,04;37273,41
22-04-2016;35479,67;30981,36;36302,92;28768,04;37273,41
21-04-2016;35488,34;30989,39;36312,89;28788,50;37313,72
20-04-2016;35394,55;30929,55;36248,96;28748,15;37303,70
19-04-2016;35428,43;30940,48;36258,52;28748,17;37309,76
18-04-2016;35364,18;30899,86;36227,10;28730,01;37286,60
17-04-2016;35507,82;30977,38;36286,31;28758,21;37278,92
16-04-2016;35507,82;30977,38;36286,31;28758,21;37278,92
15-04-2016;35507,82;30977,38;36286,31;28758,21;37278,92
14-04-2016;35549,81;30998,13;36307,59;28754,66;37274,87
13-04-2016;35224,49;30783,78;36139,30;28676,27;37250,15
12-04-2016;35306,16;30846,54;36209,72;28714,25;37259,34
11-04-2016;35262,82;30806,31;36167,52;28688,65;37243,81
10-04-2016;34971,52;30611,44;36013,00;28624,12;37234,19
09-04-2016;34971,52;30611,44;36013,00;28624,12;37234,19
08-04-2016;34971,52;30611,44;36013,00;28624,12;37234,19
07-04-2016;34960,04;30600,09;35977,72;28593,88;37233,11
06-04-2016;34775,04;30494,93;35904,16;28545,95;37200,06
05-04-2016;34920,16;30583,41;35958,83;28567,85;37195,45
04-04-2016;34973,59;30599,64;35961,91;28565,18;37196,88
03-04-2016;35009,21;30636,59;35983,45;28574,63;37164,93
02-04-2016;35009,21;30636,59;35983,45;28574,63;37164,93
01-04-2016;35009,21;30636,59;35983,45;28574,63;37164,93
31-03-2016;35280,74;30787,13;36090,80;28613,32;37149,57
30-03-2016;35319,07;30800,99;36126,67;28642,94;37159,94
29-03-2016;35019,97;30625,43;35971,70;28572,54;37123,77
28-03-2016;35087,20;30661,23;35993,44;28578,14;37115,52
27-03-2016;35009,69;30612,32;35951,10;28550,02;37091,11
26-03-2016;35009,69;30612,32;35951,10;28550,02;37091,11
25-03-2016;35009,69;30612,32;35951,10;28550,02;37091,11
24-03-2016;35009,69;30612,32;35951,10;28550,02;37091,11
23-03-2016;35213,19;30739,07;36048,89;28572,53;37089,87
22-03-2016;35229,68;30758,28;36067,34;28571,54;37091,75
21-03-2016;34944,95;30567,17;35915,45;28508,71;37086,58
20-03-2016;34758,33;30423,74;35791,29;28453,86;37051,39
19-03-2016;34758,33;30423,74;35791,29;28453,86;37051,39
18-03-2016;34758,33;30423,74;35791,29;28453,86;37051,39
17-03-2016;35044,86;30610,45;35945,11;28536,21;37053,56
16-03-2016;34885,03;30514,79;35878,42;28498,66;37023,69
15-03-2016;34999,10;30576,33;35910,14;28500,12;36994,68
14-03-2016;34832,96;30469,17;35828,18;28466,20;37015,70
13-03-2016;34270,29;30099,80;35517,39;28323,97;36944,56
12-03-2016;34270,29;30099,80;35517,39;28323,97;36944,56
11-03-2016;34270,29;30099,80;35517,39;28323,97;36944,56
10-03-2016;34225,23;30069,33;35482,11;28306,42;36943,02
09-03-2016;34289,52;30119,64;35535,81;28337,52;36951,17
08-03-2016;34534,92;30266,54;35631,18;28360,33;36946,85
07-03-2016;34513,40;30260,83;35626,11;28367,58;36964,29
06-03-2016;34462,42;30212,57;35599,31;28357,93;36958,44
05-03-2016;34462,42;30212,57;35599,31;28357,93;36958,44
04-03-2016;34462,42;30212,57;35599,31;28357,93;36958,44
03-03-2016;34295,73;30103,31;35507,28;28323,07;36947,98
02-03-2016;34195,22;30038,94;35464,41;28309,72;36953,83
01-03-2016;33668,56;29710,71;35214,52;28195,35;36898,41
29-02-2016;33570,65;29651,02;35159,90;28162,23;36897,99
28-02-2016;33523,14;29597,35;35116,49;28135,35;36872,32
27-02-2016;33523,14;29597,35;35116,49;28135,35;36872,32
26-02-2016;33523,14;29597,35;35116,49;28135,35;36872,32
25-02-2016;33613,82;29660,60;35173,49;28152,54;36871,31
24-02-2016;33590,34;29656,99;35160,87;28138,11;36842,84
23-02-2016;33861,85;29815,52;35259,15;28159,05;36826,72
22-02-2016;33860,64;29838,85;35323,75;28204,31;36868,12
21-02-2016;33850,65;29821,92;35292,12;28178,43;36823,77
20-02-2016;33850,65;29821,92;35292,12;28178,43;36823,77
19-02-2016;33850,65;29821,92;35292,12;28178,43;36823,77
18-02-2016;33870,76;29822,11;35277,81;28164,91;36821,46
17-02-2016;33529,71;29607,68;35108,47;28083,44;36783,90
16-02-2016;33165,35;29381,91;34925,78;28014,09;36768,21
15-02-2016;33028,32;29300,62;34858,71;27971,36;36756,59
14-02-2016;33039,02;29299,77;34884,70;27978,98;36715,39
13-02-2016;33039,02;29299,77;34884,70;27978,98;36715,39
12-02-2016;33039,02;29299,77;34884,70;27978,98;36715,39
11-02-2016;33392,53;29510,45;35022,28;28022,90;36691,24
10-02-2016;33553,04;29592,58;35089,22;28052,13;36691,43
09-02-2016;33518,50;29578,13;35073,02;28049,89;36654,78
08-02-2016;33515,63;29565,00;35029,39;28026,57;36618,97
07-02-2016;33666,75;29641,54;35083,38;28050,03;36629,13
06-02-2016;33666,75;29641,54;35083,38;28050,03;36629,13
05-02-2016;33666,75;29641,54;35083,38;28050,03;36629,13
04-02-2016;33901,20;29773,45;35200,28;28116,86;36627,48
03-02-2016;34210,61;29987,63;35375,75;28189,52;36616,60
02-02-2016;34642,49;30239,61;35547,97;28246,08;36621,22
01-02-2016;34393,60;30081,74;35387,18;28170,31;36584,25
31-01-2016;33893,58;29758,63;35137,51;28071,95;36525,14
30-01-2016;33893,58;29758,63;35137,51;28071,95;36525,14
29-01-2016;33893,58;29758,63;35137,51;28071,95;36525,14
28-01-2016;33952,47;29775,72;35149,09;28080,66;36500,82
27-01-2016;34092,06;29865,47;35208,66;28108,30;36526,48
26-01-2016;33924,61;29755,05;35117,83;28057,87;36489,94
25-01-2016;33963,38;29762,16;35106,01;28050,68;36491,10
24-01-2016;33641,70;29553,56;34960,96;27997,55;36495,98
23-01-2016;33641,70;29553,56;34960,96;27997,55;36495,98
22-01-2016;33641,70;29553,56;34960,96;27997,55;36495,98
21-01-2016;33767,62;29599,13;35006,82;28012,78;36470,14
20-01-2016;34226,59;29894,04;35226,70;28098,58;36469,00
19-01-2016;34218,00;29868,24;35216,66;28101,83;36472,81
18-01-2016;34362,65;29961,83;35292,58;28123,09;36450,14
17-01-2016;34687,07;30156,98;35404,10;28151,33;36432,31
16-01-2016;34687,07;30156,98;35404,10;28151,33;36432,31
15-01-2016;34687,07;30156,98;35404,10;28151,33;36432,31
14-01-2016;34745,68;30202,27;35454,89;28178,75;36396,22
13-01-2016;35054,39;30373,57;35580,52;28242,98;36442,04
12-01-2016;35044,14;30370,51;35586,83;28228,27;36405,07
11-01-2016;34933,05;30301,03;35502,29;28171,76;36363,92
10-01-2016;35039,34;30348,89;35537,46;28190,15;36386,12
09-01-2016;35039,34;30348,89;35537,46;28190,15;36386,12
08-01-2016;35039,34;30348,89;35537,46;28190,15;36386,12
07-01-2016;35459,21;30615,92;35702,22;28225,97;36374,82
06-01-2016;35712,57;30748,73;35778,94;28241,00;36338,84
05-01-2016;35785,62;30784,39;35804,22;28233,86;36306,56
04-01-2016;36127,66;30993,66;35934,03;28260,78;36287,59
03-01-2016;36124,43;30979,52;35918,91;28251,02;36286,59
02-01-2016;36124,43;30979,52;35918,91;28251,02;36286,59
01-01-2016;36124,43;30979,52;35918,91;28251,02;36286,59
31-12-2015;36124,43;30979,52;35918,91;28251,02;36286,59
30-12-2015;36242,41;31038,35;35956,07;28260,65;36287,85
29-12-2015;35926,56;30843,59;35801,42;28185,07;36270,47
28-12-2015;35834,53;30780,39;35731,23;28134,88;36238,72
27-12-2015;35658,48;30672,91;35636,19;28093,83;36233,41
26-12-2015;35658,48;30672,91;35636,19;28093,83;36233,41
25-12-2015;35658,48;30672,91;35636,19;28093,83;36233,41
24-12-2015;35658,48;30672,91;35636,19;28093,83;36233,41
23-12-2015;35280,31;30428,77;35448,32;28023,29;36225,44
22-12-2015;35209,75;30401,46;35439,60;28024,56;36219,20
21-12-2015;35445,88;30564,50;35586,52;28097,41;36224,63
20-12-2015;35973,44;30896,38;35852,25;28226,56;36279,59
19-12-2015;35973,44;30896,38;35852,25;28226,56;36279,59
18-12-2015;35973,44;30896,38;35852,25;28226,56;36279,59
17-12-2015;35963,34;30862,05;35792,78;28204,92;36273,78
16-12-2015;35625,13;30648,90;35642,65;28145,49;36270,28
15-12-2015;35440,01;30530,20;35572,37;28131,83;36275,18
14-12-2015;35393,03;30516,23;35573,30;28138,34;36263,08
13-12-2015;35718,72;30724,02;35730,56;28204,65;36295,33
12-12-2015;35718,72;30724,02;35730,56;28204,65;36295,33
11-12-2015;35718,72;30724,02;35730,56;28204,65;36295,33
10-12-2015;35794,69;30770,51;35782,88;28228,10;36302,17
09-12-2015;36028,11;30926,01;35892,61;28273,93;36308,76
08-12-2015;36182,44;31016,53;35943,33;28289,27;36311,12
07-12-2015;36182,44;31016,53;35943,33;28289,27;36311,12
06-12-2015;36170,84;31026,07;35973,35;28303,30;36274,70
05-12-2015;36170,84;31026,07;35973,35;28303,30;36274,70
04-12-2015;36170,84;31026,07;35973,35;28303,30;36274,70
03-12-2015;36431,45;31188,60;36092,28;28359,86;36304,76
02-12-2015;36751,66;31386,95;36247,84;28420,02;36316,86
01-12-2015;36704,54;31377,88;36270,01;28440,48;36322,61
30-11-2015;36894,11;31514,11;36407,07;28501,37;36355,78
29-11-2015;37011,61;31601,39;36471,80;28504,39;36350,37
28-11-2015;37011,61;31601,39;36471,80;28504,39;36350,37
27-11-2015;37011,61;31601,39;36471,80;28504,39;36350,37
26-11-2015;37049,28;31619,56;36481,42;28499,81;36345,59
25-11-2015;36974,90;31572,14;36436,20;28475,68;36333,90
24-11-2015;37203,23;31736,94;36572,38;28527,74;36330,26
23-11-2015;37008,81;31611,77;36457,27;28469,32;36311,89
22-11-2015;36984,75;31586,00;36437,04;28466,32;36296,48
21-11-2015;36984,75;31586,00;36437,04;28466,32;36296,48
20-11-2015;36984,75;31586,00;36437,04;28466,32;36296,48
19-11-2015;36863,46;31488,23;36346,88;28431,72;36267,31
18-11-2015;36561,29;31312,90;36211,56;28362,81;36229,09
17-11-2015;36444,83;31244,01;36149,38;28323,68;36209,44
16-11-2015;36172,22;31080,95;36024,14;28256,51;36167,33
15-11-2015;36389,21;31220,01;36128,98;28290,35;36181,25
14-11-2015;36389,21;31220,01;36128,98;28290,35;36181,25
13-11-2015;36389,21;31220,01;36128,98;28290,35;36181,25
12-11-2015;36412,74;31220,52;36122,04;28294,49;36188,68
11-11-2015;36528,42;31285,59;36168,05;28306,16;36186,13
10-11-2015;36610,29;31347,19;36213,63;28308,29;36182,72
09-11-2015;36658,03;31377,26;36227,35;28311,54;36207,28
08-11-2015;36612,46;31364,61;36239,00;28335,72;36247,74
07-11-2015;36612,46;31364,61;36239,00;28335,72;36247,74
06-11-2015;36612,46;31364,61;36239,00;28335,72;36247,74
05-11-2015;36482,88;31292,51;36167,04;28289,53;36236,28
04-11-2015;36482,62;31269,85;36162,95;28302,81;36238,80
03-11-2015;36386,03;31215,43;36125,26;28300,05;36244,15
02-11-2015;36184,21;31096,54;36039,73;28259,22;36231,45
01-11-2015;36236,17;31135,21;36062,79;28261,99;36240,21
31-10-2015;36236,17;31135,21;36062,79;28261,99;36240,21
30-10-2015;36236,17;31135,21;36062,79;28261,99;36240,21
29-10-2015;36301,79;31217,14;36154,92;28323,79;36318,74
28-10-2015;36166,09;31149,46;36105,47;28299,10;36311,11
27-10-2015;36260,03;31220,17;36163,91;28314,90;36308,93
26-10-2015;36330,58;31253,24;36176,12;28328,94;36318,09
25-10-2015;36186,17;31151,64;36100,56;28289,46;36286,57
24-10-2015;36186,17;31151,64;36100,56;28289,46;36286,57
23-10-2015;36186,17;31151,64;36100,56;28289,46;36286,57
22-10-2015;35986,52;31043,18;36050,66;28280,27;36285,89
