Dia;A;B;C;D;E
11-08-2011;23651,05;21418,04;25087,80;19786,34;26476,94
10-08-2011;24015,34;21565,08;25145,41;19808,48;26438,93
09-08-2011;23654,36;21381,79;25047,40;19780,58;26428,87
08-08-2011;24548,40;21946,20;25435,93;19912,58;26421,15
07-08-2011;24850,88;22170,69;25609,73;19971,30;26399,95
06-08-2011;24850,88;22170,69;25609,73;19971,30;26399,95
05-08-2011;24850,88;22170,69;25609,73;19971,30;26399,95
04-08-2011;25625,31;22659,66;25953,08;20096,85;26390,32
03-08-2011;25873,36;22866,06;26125,63;20156,41;26389,84
02-08-2011;26282,59;23105,91;26290,48;20213,10;26373,32
01-08-2011;26169,33;23002,62;26216,30;20184,56;26353,23
31-07-2011;26215,39;23045,35;26253,92;20196,84;26353,34
30-07-2011;26215,39;23045,35;26253,92;20196,84;26353,34
29-07-2011;26215,39;23045,35;26253,92;20196,84;26353,34
28-07-2011;26252,48;23065,95;26268,74;20203,38;26352,38
27-07-2011;26610,21;23301,21;26466,66;20291,60;26376,84
26-07-2011;26761,13;23418,76;26571,59;20328,48;26382,06
25-07-2011;26798,90;23443,64;26598,49;20329,94;26380,34
24-07-2011;26697,83;23357,07;26514,36;20292,33;26356,11
23-07-2011;26697,83;23357,07;26514,36;20292,33;26356,11
22-07-2011;26697,83;23357,07;26514,36;20292,33;26356,11
21-07-2011;26557,80;23291,88;26458,50;20262,12;26343,96
20-07-2011;26523,00;23283,69;26439,27;20264,62;26358,54
19-07-2011;26439,03;23259,07;26405,78;20259,67;26358,14
18-07-2011;26588,78;23359,12;26499,85;20285,37;26358,32
17-07-2011;26541,08;23327,23;26454,75;20262,13;26343,87
16-07-2011;26541,08;23327,23;26454,75;20262,13;26343,87
15-07-2011;26541,08;23327,23;26454,75;20262,13;26343,87
14-07-2011;26688,17;23416,66;26524,52;20284,88;26341,04
13-07-2011;26626,08;23386,20;26516,07;20286,22;26345,46
12-07-2011;26739,02;23460,13;26575,46;20300,71;26335,56
11-07-2011;26979,37;23580,46;26646,55;20326,81;26312,09
10-07-2011;27116,30;23651,80;26701,69;20349,41;26307,11
09-07-2011;27116,30;23651,80;26701,69;20349,41;26307,11
08-07-2011;27116,30;23651,80;26701,69;20349,41;26307,11
07-07-2011;27065,57;23631,34;26686,23;20344,20;26305,76
06-07-2011;27151,81;23691,54;26735,77;20356,97;26306,28
05-07-2011;27162,12;23699,13;26732,14;20353,92;26299,78
04-07-2011;27066,13;23621,87;26685,48;20338,76;26294,92
03-07-2011;26939,14;23539,64;26614,29;20310,50;26270,99
02-07-2011;26939,14;23539,64;26614,29;20310,50;26270,99
01-07-2011;26939,14;23539,64;26614,29;20310,50;26270,99
30-06-2011;26845,50;23485,73;26579,54;20296,35;26267,91
29-06-2011;26680,92;23379,09;26505,95;20274,34;26277,74
28-06-2011;26462,23;23250,82;26390,90;20230,40;26277,05
27-06-2011;26413,74;23208,89;26352,44;20220,53;26258,38
26-06-2011;26413,74;23208,89;26352,44;20220,53;26258,38
25-06-2011;26413,74;23208,89;26352,44;20220,53;26258,38
24-06-2011;26413,74;23208,89;26352,44;20220,53;26258,38
23-06-2011;26462,57;23276,06;26405,40;20244,86;26267,57
22-06-2011;26445,21;23223,22;26336,90;20221,18;26250,35
21-06-2011;26272,25;23109,49;26241,49;20180,73;26234,94
20-06-2011;26169,21;23025,49;26110,36;20139,82;26223,49
19-06-2011;26120,71;22984,37;26071,45;20123,96;26207,92
18-06-2011;26120,71;22984,37;26071,45;20123,96;26207,92
17-06-2011;26120,71;22984,37;26071,45;20123,96;26207,92
16-06-2011;26217,27;23062,27;26128,00;20142,27;26202,51
15-06-2011;26482,62;23243,05;26277,70;20195,02;26213,25
14-06-2011;26381,38;23207,47;26272,75;20204,13;26229,45
13-06-2011;26486,33;23292,18;26328,18;20223,45;26236,30
12-06-2011;26737,71;23452,73;26457,87;20271,90;26234,85
11-06-2011;26737,71;23452,73;26457,87;20271,90;26234,85
10-06-2011;26737,71;23452,73;26457,87;20271,90;26234,85
09-06-2011;26706,03;23441,79;26462,53;20263,75;26229,48
08-06-2011;26811,23;23513,14;26507,92;20283,06;26226,34
07-06-2011;26828,77;23535,40;26528,67;20286,61;26222,90
06-06-2011;27039,31;23670,67;26621,86;20329,38;26236,29
05-06-2011;27041,92;23660,17;26604,26;20316,55;26220,23
04-06-2011;27041,92;23660,17;26604,26;20316,55;26220,23
03-06-2011;27041,92;23660,17;26604,26;20316,55;26220,23
02-06-2011;27044,07;23663,22;26589,04;20304,24;26212,60
01-06-2011;27178,48;23723,86;26601,13;20314,75;26208,93
31-05-2011;26991,90;23610,31;26528,95;20285,50;26199,77
30-05-2011;26968,91;23589,37;26505,55;20271,84;26189,02
29-05-2011;26857,25;23502,00;26442,51;20238,78;26167,10
28-05-2011;26857,25;23502,00;26442,51;20238,78;26167,10
27-05-2011;26857,25;23502,00;26442,51;20238,78;26167,10
26-05-2011;26688,88;23395,65;26372,02;20214,43;26162,25
25-05-2011;26673,89;23387,40;26361,91;20208,56;26158,30
24-05-2011;26600,39;23349,80;26348,81;20209,75;26163,42
23-05-2011;26823,38;23487,59;26436,55;20233,22;26161,71
22-05-2011;26946,34;23563,59;26496,41;20250,78;26148,98
21-05-2011;26946,34;23563,59;26496,41;20250,78;26148,98
20-05-2011;26946,34;23563,59;26496,41;20250,78;26148,98
19-05-2011;27053,34;23632,30;26552,50;20272,72;26152,46
18-05-2011;26954,41;23571,50;26495,98;20248,15;26135,18
17-05-2011;26820,71;23502,57;26432,17;20215,02;26130,11
16-05-2011;26766,21;23457,05;26394,93;20200,06;26134,14
15-05-2011;26984,33;23571,13;26486,44;20235,84;26121,18
14-05-2011;26984,33;23571,13;26486,44;20235,84;26121,18
13-05-2011;26984,33;23571,13;26486,44;20235,84;26121,18
12-05-2011;27074,20;23648,44;26539,80;20255,22;26110,99
11-05-2011;27166,32;23672,70;26553,95;20253,99;26104,32
10-05-2011;27071,00;23614,74;26529,83;20244,29;26108,14
09-05-2011;26982,86;23557,67;26467,55;20219,48;26092,51
08-05-2011;26871,29;23492,47;26419,52;20203,80;26080,63
07-05-2011;26871,29;23492,47;26419,52;20203,80;26080,63
06-05-2011;26871,29;23492,47;26419,52;20203,80;26080,63
05-05-2011;26868,29;23473,07;26384,21;20182,23;26056,69
04-05-2011;27136,61;23655,46;26519,84;20242,04;26070,62
03-05-2011;27331,98;23767,52;26579,05;20254,74;26065,85
02-05-2011;27264,73;23712,02;26512,41;20244,41;26075,99
01-05-2011;27163,28;23631,63;26456,41;20203,68;26051,47
30-04-2011;27163,28;23631,63;26456,41;20203,68;26051,47
29-04-2011;27163,28;23631,63;26456,41;20203,68;26051,47
28-04-2011;27269,20;23693,70;26483,62;20205,20;26045,07
27-04-2011;27348,16;23747,58;26520,17;20223,67;26056,48
26-04-2011;27334,00;23749,03;26507,67;20209,27;26025,32
25-04-2011;27343,89;23748,77;26490,53;20205,90;26022,77
24-04-2011;27268,14;23698,65;26428,85;20175,74;26005,39
23-04-2011;27268,14;23698,65;26428,85;20175,74;26005,39
22-04-2011;27268,14;23698,65;26428,85;20175,74;26005,39
21-04-2011;27268,14;23698,65;26428,85;20175,74;26005,39
20-04-2011;26980,57;23508,03;26283,98;20116,98;25983,66
19-04-2011;26860,85;23422,14;26224,55;20084,81;25953,65
18-04-2011;27078,22;23550,39;26301,74;20107,42;25941,71
17-04-2011;26987,05;23479,60;26254,33;20083,91;25910,88
16-04-2011;26987,05;23479,60;26254,33;20083,91;25910,88
15-04-2011;26987,05;23479,60;26254,33;20083,91;25910,88
14-04-2011;26994,45;23487,95;26262,71;20071,05;25887,47
13-04-2011;26947,35;23454,12;26240,85;20068,22;25877,32
12-04-2011;27187,35;23630,85;26353,91;20114,07;25897,87
11-04-2011;27271,69;23664,84;26363,17;20100,49;25887,58
10-04-2011;27355,44;23718,66;26406,54;20108,71;25872,90
09-04-2011;27355,44;23718,66;26406,54;20108,71;25872,90
08-04-2011;27355,44;23718,66;26406,54;20108,71;25872,90
07-04-2011;27408,71;23762,20;26443,42;20112,76;25852,69
06-04-2011;27346,28;23717,04;26396,51;20099,64;25841,77
05-04-2011;27292,93;23662,54;26340,19;20069,41;25826,16
04-04-2011;27228,39;23607,42;26291,87;20051,36;25805,09
03-04-2011;27022,23;23440,04;26174,48;20008,47;25769,90
02-04-2011;27022,23;23440,04;26174,48;20008,47;25769,90
01-04-2011;27022,23;23440,04;26174,48;20008,47;25769,90
31-03-2011;26952,74;23402,69;26163,94;20003,87;25789,16
30-03-2011;26726,39;23259,03;26051,34;19963,89;25779,56
29-03-2011;26618,64;23222,71;26058,30;19973,37;25810,12
28-03-2011;26712,66;23282,08;26090,54;19980,29;25810,00
27-03-2011;26673,49;23258,46;26053,89;19965,33;25790,11
26-03-2011;26673,49;23258,46;26053,89;19965,33;25790,11
25-03-2011;26673,49;23258,46;26053,89;19965,33;25790,11
24-03-2011;26514,29;23147,40;25977,52;19929,60;25761,35
23-03-2011;26307,05;22982,09;25844,32;19872,23;25727,63
22-03-2011;26144,96;22833,71;25721,34;19805,71;25712,75
21-03-2011;25864,59;22639,90;25578,08;19740,39;25698,07
20-03-2011;25903,78;22672,84;25587,72;19740,14;25652,26
19-03-2011;25903,78;22672,84;25587,72;19740,14;25652,26
18-03-2011;25903,78;22672,84;25587,72;19740,14;25652,26
17-03-2011;25773,97;22569,74;25505,96;19685,19;25607,08
16-03-2011;25936,27;22655,19;25540,35;19711,87;25598,20
15-03-2011;26074,39;22717,70;25558,23;19710,51;25569,19
14-03-2011;26070,93;22721,52;25565,57;19714,55;25573,94
13-03-2011;26168,46;22801,60;25630,25;19740,50;25571,82
12-03-2011;26168,46;22801,60;25630,25;19740,50;25571,82
11-03-2011;26168,46;22801,60;25630,25;19740,50;25571,82
10-03-2011;26367,06;22933,30;25703,79;19763,46;25586,81
09-03-2011;26379,96;22962,75;25732,35;19773,68;25584,29
08-03-2011;26187,07;22839,73;25657,91;19727,85;25563,06
07-03-2011;26330,95;22939,48;25727,31;19745,61;25568,65
06-03-2011;26290,33;22857,12;25674,39;19723,79;25584,89
05-03-2011;26290,33;22857,12;25674,39;19723,79;25584,89
04-03-2011;26290,33;22857,12;25674,39;19723,79;25584,89
03-03-2011;26052,77;22728,26;25559,37;19685,16;25569,70
02-03-2011;25946,12;22677,79;25515,52;19660,65;25543,27
01-03-2011;26012,63;22719,76;25480,01;19674,58;25534,07
28-02-2011;25839,83;22586,83;25397,07;19618,91;25516,31
27-02-2011;25614,42;22407,70;25258,33;19519,58;25385,49
26-02-2011;25614,42;22407,70;25258,33;19519,58;25385,49
25-02-2011;25614,42;22407,70;25258,33;19519,58;25385,49
24-02-2011;25603,57;22400,69;25256,28;19512,84;25386,86
23-02-2011;25676,22;22462,27;25312,40;19522,54;25394,82
22-02-2011;26026,29;22668,29;25458,46;19564,80;25393,56
21-02-2011;26053,70;22688,26;25463,04;19554,71;25368,28
20-02-2011;26159,24;22764,69;25529,03;19580,28;25378,32
19-02-2011;26159,24;22764,69;25529,03;19580,28;25378,32
18-02-2011;26159,24;22764,69;25529,03;19580,28;25378,32
17-02-2011;26199,60;22809,07;25548,92;19579,88;25364,92
16-02-2011;26075,84;22735,66;25501,61;19549,48;25346,13
15-02-2011;26055,86;22717,78;25471,62;19532,16;25349,70
14-02-2011;25962,50;22621,79;25411,00;19510,41;25322,14
13-02-2011;25829,97;22516,22;25313,47;19471,78;25273,93
12-02-2011;25829,97;22516,22;25313,47;19471,78;25273,93
11-02-2011;25829,97;22516,22;25313,47;19471,78;25273,93
10-02-2011;26057,54;22676,89;25401,69;19520,56;25294,91
09-02-2011;26450,53;22948,89;25587,81;19586,91;25298,98
08-02-2011;26494,52;22998,57;25626,28;19594,91;25304,17
07-02-2011;26467,07;22971,68;25582,74;19575,34;25292,63
06-02-2011;26561,06;23035,62;25627,14;19590,88;25281,67
05-02-2011;26561,06;23035,62;25627,14;19590,88;25281,67
04-02-2011;26561,06;23035,62;25627,14;19590,88;25281,67
03-02-2011;26660,30;23126,27;25717,83;19625,59;25297,81
02-02-2011;26694,41;23159,08;25737,15;19635,71;25293,37
01-02-2011;26499,54;23038,42;25712,34;19620,82;25287,31
31-01-2011;26488,99;23050,66;25730,09;19630,06;25295,14
30-01-2011;26935,19;23347,91;25915,50;19692,10;25284,55
29-01-2011;26935,19;23347,91;25915,50;19692,10;25284,55
28-01-2011;26935,19;23347,91;25915,50;19692,10;25284,55
27-01-2011;27175,78;23536,76;26067,22;19757,92;25333,16
26-01-2011;27078,87;23472,58;26013,89;19736,86;25330,93
25-01-2011;27155,86;23529,94;26061,65;19756,02;25336,70
24-01-2011;27130,04;23516,84;26040,25;19735,16;25314,60
23-01-2011;27237,18;23575,47;26060,16;19738,95;25304,10
22-01-2011;27237,18;23575,47;26060,16;19738,95;25304,10
21-01-2011;27237,18;23575,47;26060,16;19738,95;25304,10
20-01-2011;27367,88;23641,82;26125,43;19764,96;25310,57
19-01-2011;27443,21;23684,55;26140,79;19767,20;25306,93
18-01-2011;27405,67;23654,92;26124,24;19753,21;25295,45
17-01-2011;27493,29;23719,67;26151,90;19781,62;25309,75
16-01-2011;27391,45;23654,64;26100,62;19750,40;25311,51
15-01-2011;27391,45;23654,64;26100,62;19750,40;25311,51
14-01-2011;27391,45;23654,64;26100,62;19750,40;25311,51
13-01-2011;27433,79;23657,18;26071,31;19726,43;25276,20
12-01-2011;27241,79;23533,16;26003,45;19685,51;25244,24
11-01-2011;27239,38;23540,83;26017,75;19703,19;25235,96
10-01-2011;27419,85;23675,50;26122,71;19740,52;25249,61
09-01-2011;27554,24;23769,88;26183,36;19757,00;25253,02
08-01-2011;27554,24;23769,88;26183,36;19757,00;25253,02
07-01-2011;27554,24;23769,88;26183,36;19757,00;25253,02
06-01-2011;27594,25;23799,73;26187,68;19760,25;25247,84
05-01-2011;27410,62;23690,92;26123,27;19718,43;25284,25
04-01-2011;26712,51;23209,19;25880,24;19737,21;25360,46
03-01-2011;26576,87;23113,51;25792,33;19692,49;25298,49
02-01-2011;26505,99;23071,76;25763,85;19672,27;25292,60
01-01-2011;26505,99;23071,76;25763,85;19672,27;25292,60
